gene_id,chrom,pos,gene_name
ENSG00000287071.1,chr2,131762626,CDRT15P4
ENSG00000186825.6,chr2,131798311,CDRT15P3
ENSG00000274353.1,chr2,131822454,AC103564.3
ENSG00000229203.1,chr2,131830916,AC103564.1
ENSG00000232760.1,chr2,131835158,AC103564.2
ENSG00000244337.2,chr2,131961906,AJ239322.2
ENSG00000235615.2,chr2,131972302,AJ239322.1
ENSG00000236485.1,chr2,131989049,LINC01945
ENSG00000287414.1,chr2,132013598,AC093787.2
ENSG00000226886.1,chr2,132037890,AC093787.1
ENSG00000271179.1,chr2,132080522,AC098826.3
ENSG00000225594.1,chr2,132094926,AC098826.1
ENSG00000227745.1,chr2,132136142,AC098826.2
ENSG00000239108.1,chr2,132152296,RNU6-1132P
ENSG00000163046.16,chr2,132202780,ANKRD30BL
ENSG00000202174.1,chr2,132253230,RNA5-8SP5
ENSG00000221288.1,chr2,132257023,MIR663B
ENSG00000233786.1,chr2,132262685,CDC27P1
ENSG00000230803.1,chr2,132290086,AC097532.1
ENSG00000018607.7,chr2,132315830,ZNF806
ENSG00000272769.1,chr2,132346456,AC097532.2
ENSG00000230992.3,chr2,132353020,FAM201B
ENSG00000286833.1,chr2,132356302,AC097532.3
ENSG00000252705.1,chr2,132406805,RNU6-175P
ENSG00000232349.2,chr2,132488821,YBX1P7
ENSG00000200718.1,chr2,132523776,RN7SKP103
ENSG00000183840.7,chr2,132531694,GPR39
ENSG00000150551.11,chr2,132657432,LYPD1
ENSG00000230065.1,chr2,132663758,AC010974.1
ENSG00000286068.1,chr2,132751060,AC010974.2
ENSG00000228721.1,chr2,132911178,AC016909.1
ENSG00000233729.1,chr2,132923526,NCKAP5-AS1
ENSG00000279512.1,chr2,133118028,AC011755.1
ENSG00000176771.17,chr2,133120126,NCKAP5
ENSG00000226953.8,chr2,133275206,NCKAP5-AS2
ENSG00000252688.1,chr2,133333880,RNU6-579P
ENSG00000222068.1,chr2,133391254,RN7SKP154
ENSG00000232474.1,chr2,133432782,NCKAP5-IT1
ENSG00000223430.1,chr2,133556271,AC011243.1
ENSG00000200708.1,chr2,133596245,RN7SKP93
ENSG00000286697.1,chr2,134030602,AC092623.1
ENSG00000263813.1,chr2,134127158,MIR3679
ENSG00000222921.1,chr2,134231254,RNA5SP104
ENSG00000152127.9,chr2,134287302,MGAT5
ENSG00000234060.1,chr2,134319866,EDDM3CP
ENSG00000152128.13,chr2,134587380,TMEM163
ENSG00000287463.1,chr2,134721831,AC110620.2
ENSG00000234682.1,chr2,134797524,VDAC2P4
ENSG00000228098.1,chr2,134816476,AC110620.1
ENSG00000224043.8,chr2,134827087,CCNT2-AS1
ENSG00000263783.1,chr2,134857846,MIR5590
ENSG00000153086.14,chr2,134870325,ACMSD
ENSG00000082258.13,chr2,134938788,CCNT2
ENSG00000176601.13,chr2,135005976,MAP3K19
ENSG00000115839.18,chr2,135114343,RAB3GAP1
ENSG00000208308.1,chr2,135136692,SNORA40B
ENSG00000121988.18,chr2,135334067,ZRANB3
ENSG00000235651.1,chr2,135511244,G3BP1P1
ENSG00000048991.16,chr2,135628362,R3HDM1
ENSG00000201308.1,chr2,135656528,RNU6-512P
ENSG00000207654.4,chr2,135665438,MIR128-1
ENSG00000144224.17,chr2,135763395,UBXN4
ENSG00000200664.1,chr2,135810224,Y_RNA
ENSG00000115850.10,chr2,135812517,LCT
ENSG00000226806.1,chr2,135821639,LCT-AS1
ENSG00000076003.5,chr2,135858034,MCM6
ENSG00000214070.3,chr2,135898466,MANEALP1
ENSG00000115866.11,chr2,135945990,DARS1
ENSG00000231890.8,chr2,136003884,DARS1-AS1
ENSG00000237262.1,chr2,136078202,AC068492.1
ENSG00000121966.7,chr2,136116249,CXCR4
ENSG00000227347.1,chr2,136199808,HNRNPKP2
ENSG00000279024.1,chr2,136231999,AC112255.1
ENSG00000230037.1,chr2,136329677,UBBP1
ENSG00000251976.1,chr2,136390500,RN7SKP141
ENSG00000229568.1,chr2,136545127,SMC4P1
ENSG00000144229.12,chr2,137221632,THSD7B
ENSG00000212425.1,chr2,137512154,RNA5SP105
ENSG00000222394.2,chr2,137715386,Y_RNA
ENSG00000150540.14,chr2,137990192,HNMT
ENSG00000224231.2,chr2,138104528,LINC01832
ENSG00000233045.1,chr2,138278892,RPL15P5
ENSG00000234645.3,chr2,138288411,YWHAEP5
ENSG00000237939.1,chr2,138307644,IDI1P1
ENSG00000232915.1,chr2,138412692,RNF14P1
ENSG00000228043.5,chr2,138459991,AC114763.1
ENSG00000230569.1,chr2,138472294,AC114763.2
ENSG00000144228.9,chr2,138537658,SPOPL
ENSG00000241772.2,chr2,138571774,AC092620.1
ENSG00000260059.1,chr2,138601044,AC092620.2
ENSG00000237772.2,chr2,138609534,LINC02631
ENSG00000144227.5,chr2,138724774,NXPH2
ENSG00000222826.1,chr2,138863746,RN7SKP286
ENSG00000229104.1,chr2,138897624,YY1P2
ENSG00000232992.2,chr2,138902090,AHCYP4
ENSG00000287147.1,chr2,138946105,AC023468.1
ENSG00000286778.1,chr2,139344252,AC013265.1
ENSG00000226939.1,chr2,139372656,AC062021.1
ENSG00000229131.1,chr2,139473761,AC016710.1
ENSG00000206901.1,chr2,139511490,SNORA72
ENSG00000235232.1,chr2,139668926,MRPS18BP2
ENSG00000228374.1,chr2,139732995,RPL9P13
ENSG00000223554.1,chr2,139825386,AC078851.1
ENSG00000240977.3,chr2,139982835,RN7SL283P
ENSG00000224028.1,chr2,140117682,LINC01853
ENSG00000227149.1,chr2,140217118,MTCO1P44
ENSG00000231567.1,chr2,140219010,MTND2P19
ENSG00000223921.1,chr2,140221034,MTND1P27
ENSG00000277306.1,chr2,140234830,AC092156.1
ENSG00000283506.1,chr2,140586656,MIR7157
ENSG00000236440.1,chr2,140683624,COPRSP1
ENSG00000238065.1,chr2,140898764,LRRC57P1
ENSG00000201892.1,chr2,140992601,Y_RNA
ENSG00000252015.1,chr2,141167307,RNU6-904P
ENSG00000168702.18,chr2,141181220,LRP1B
ENSG00000233329.1,chr2,141208229,RPS16P3
ENSG00000244125.1,chr2,142134504,AC078882.1
ENSG00000228134.1,chr2,142543696,UBE2V1P14
ENSG00000229781.1,chr2,142855046,RRN3P4
ENSG00000270390.1,chr2,142947693,SFXN4P1
ENSG00000115919.15,chr2,142966745,KYNU
ENSG00000224288.2,chr2,143093610,MTCYBP11
ENSG00000226839.1,chr2,143094474,MTND6P11
ENSG00000224852.1,chr2,143095672,MTND5P24
ENSG00000232772.1,chr2,143097423,MTND4P22
ENSG00000236300.2,chr2,143098270,MTND4LP12
ENSG00000227557.1,chr2,143098656,MTND3P9
ENSG00000225476.1,chr2,143099416,MTCO3P5
ENSG00000284167.1,chr2,143100274,MTATP6P5
ENSG00000231766.1,chr2,143101142,MTCO2P5
ENSG00000257284.1,chr2,143167125,AC013437.1
ENSG00000075884.14,chr2,143429857,ARHGAP15
ENSG00000228655.7,chr2,143446712,AC079793.1
ENSG00000283994.1,chr2,143605138,AC092652.2
ENSG00000231758.3,chr2,143642656,ARHGAP15-AS1
ENSG00000257277.2,chr2,143707804,AC092652.1
ENSG00000257226.2,chr2,143771030,AC079584.2
ENSG00000236356.1,chr2,143809533,AC079584.1
ENSG00000200287.1,chr2,143897312,Y_RNA
ENSG00000232377.1,chr2,143950614,AC016910.1
ENSG00000121964.14,chr2,144135318,GTDC1
ENSG00000169554.22,chr2,144442710,ZEB2
ENSG00000283118.1,chr2,144447649,AC009951.5
ENSG00000279166.1,chr2,144495572,AC009951.4
ENSG00000275372.1,chr2,144518510,AC009951.2
ENSG00000238057.10,chr2,144519728,ZEB2-AS1
ENSG00000273537.1,chr2,144520506,AC009951.1
ENSG00000277444.1,chr2,144521078,AC009951.3
ENSG00000287115.1,chr2,144524102,AC009951.6
ENSG00000232606.2,chr2,144551673,LINC01412
ENSG00000234940.1,chr2,144689299,AC023128.1
ENSG00000276706.1,chr2,144705318,AC023128.2
ENSG00000235352.1,chr2,144755387,SGCEP1
ENSG00000268580.1,chr2,144879884,LINC01966
ENSG00000226674.11,chr2,144964650,TEX41
ENSG00000235435.1,chr2,145313062,AC096666.1
ENSG00000214064.3,chr2,145337644,RPL6P5
ENSG00000225107.1,chr2,145578659,AC092484.1
ENSG00000226218.1,chr2,145602165,AC079163.1
ENSG00000286225.1,chr2,145669194,AC079163.2
ENSG00000234119.1,chr2,145827058,METAP2P1
ENSG00000279876.1,chr2,145874682,AC079248.2
ENSG00000233842.2,chr2,145901678,AC079248.1
ENSG00000251905.1,chr2,146145186,RNU7-2P
ENSG00000230559.1,chr2,146194558,RPL17P12
ENSG00000227134.1,chr2,146477770,OTX2P2
ENSG00000198526.7,chr2,146588408,PABPC1P2
ENSG00000271583.1,chr2,146833770,AC103881.1
ENSG00000231040.2,chr2,146857974,LINC01911
ENSG00000227902.2,chr2,146889064,AC062032.1
ENSG00000287847.1,chr2,147151377,AC018678.1
ENSG00000207225.1,chr2,147408395,RNU6-692P
ENSG00000207161.1,chr2,147472188,Y_RNA
ENSG00000202074.1,chr2,147495489,RNU6-715P
ENSG00000253083.1,chr2,147713504,RNA5SP106
ENSG00000229143.1,chr2,147810562,AC009480.2
ENSG00000212389.1,chr2,147877475,RNU6-1275P
ENSG00000121989.15,chr2,147887672,ACVR2A
ENSG00000223911.1,chr2,147901178,AC009480.1
ENSG00000115947.14,chr2,147976000,ORC4
ENSG00000281469.1,chr2,148044637,AC019226.1
ENSG00000281772.1,chr2,148062366,AC019226.2
ENSG00000212181.1,chr2,148260641,AC019070.1
ENSG00000204406.14,chr2,148268991,MBD5
ENSG00000224007.1,chr2,148296168,USP12P2
ENSG00000232238.1,chr2,148595243,RPS29P8
ENSG00000135999.12,chr2,148716004,EPC2
ENSG00000222126.1,chr2,148825763,RNU2-9P
ENSG00000223962.1,chr2,148863684,UBBP3
ENSG00000228848.3,chr2,148870202,RPS20P13
ENSG00000226340.1,chr2,148872525,USP8P2
ENSG00000231079.7,chr2,148877646,KIF5C-AS1
ENSG00000286167.1,chr2,148918330,AC105402.1
ENSG00000168280.18,chr2,148950993,KIF5C
ENSG00000228236.2,chr2,149068753,TXNP5
ENSG00000150556.17,chr2,149126684,LYPD6B
ENSG00000286335.1,chr2,149177566,AC009230.1
ENSG00000224337.1,chr2,149321014,FAM8A3P
ENSG00000187123.15,chr2,149402062,LYPD6
ENSG00000223604.1,chr2,149440162,RPL17P13
ENSG00000168288.13,chr2,149578708,MMADHC
ENSG00000207270.1,chr2,149610721,RNU6-601P
ENSG00000162947.5,chr2,149802420,LINC01931
ENSG00000231969.2,chr2,149817322,MMADHC-DT
ENSG00000286081.1,chr2,150158450,AC016682.1
ENSG00000231420.1,chr2,150245950,LINC01817
ENSG00000230645.2,chr2,150262967,LINC01818
ENSG00000115963.14,chr2,150503603,RND3
ENSG00000236049.1,chr2,150562376,LINC01920
ENSG00000237220.1,chr2,150567107,AC104777.2
ENSG00000232359.1,chr2,150607584,AC104777.1
ENSG00000224048.6,chr2,150624100,LINC02612
ENSG00000228064.1,chr2,150992990,AC023469.2
ENSG00000222031.1,chr2,151024997,AC023469.1
ENSG00000236885.2,chr2,151150510,AC018731.1
ENSG00000213201.3,chr2,151186392,FABP5P10
ENSG00000184898.7,chr2,151254902,RBM43
ENSG00000123609.11,chr2,151280182,NMI
ENSG00000264684.1,chr2,151368372,MIR4773-1
ENSG00000283569.1,chr2,151368372,MIR4773-2
ENSG00000123610.5,chr2,151368819,TNFAIP6
ENSG00000242113.3,chr2,151372145,RN7SL124P
ENSG00000080345.18,chr2,151458948,RIF1
ENSG00000183091.20,chr2,151609912,NEB
ENSG00000288066.1,chr2,151797688,AC097448.1
ENSG00000162980.17,chr2,151808738,ARL5A
ENSG00000283228.1,chr2,151888300,AC068547.1
ENSG00000182389.20,chr2,151965969,CACNB4
ENSG00000225214.1,chr2,152103765,AC079790.1
ENSG00000234272.1,chr2,152131700,RPL30P2
ENSG00000115145.10,chr2,152146282,STAM2
ENSG00000286234.1,chr2,152200616,AC079790.2
ENSG00000199884.1,chr2,152284405,Y_RNA
ENSG00000213197.3,chr2,152390284,NUDCP1
ENSG00000287085.1,chr2,152451526,AC012066.1
ENSG00000157827.20,chr2,152492500,FMNL2
ENSG00000270776.1,chr2,152539312,AC012443.1
ENSG00000286207.1,chr2,152638272,AC012443.2
ENSG00000196504.19,chr2,152684795,PRPF40A
ENSG00000177917.11,chr2,152740144,ARL6IP6
ENSG00000234932.2,chr2,152850738,AC009969.1
ENSG00000226213.1,chr2,152877294,UBQLN4P2
ENSG00000214025.2,chr2,153159310,ATP5PBP4
ENSG00000224612.2,chr2,153185080,AC011901.1
ENSG00000226338.1,chr2,153208124,AC079150.1
ENSG00000227708.1,chr2,153347564,LINC01850
ENSG00000214024.2,chr2,153370838,RPL23AP29
ENSG00000242575.1,chr2,153421317,TUBAP13
ENSG00000200377.1,chr2,153446848,AC012501.1
ENSG00000177519.4,chr2,153478050,RPRM
ENSG00000227400.2,chr2,153507452,AC012501.2
ENSG00000236917.1,chr2,153762048,DNAJA1P2
ENSG00000144278.15,chr2,154162950,GALNT13
ENSG00000230251.1,chr2,154287007,PHBP4
ENSG00000224675.1,chr2,154446646,AC009227.1
ENSG00000238004.1,chr2,154460338,AC009227.2
ENSG00000223290.1,chr2,154590468,RNA5SP107
ENSG00000287900.1,chr2,154693056,AC061961.1
ENSG00000162989.5,chr2,154778104,KCNJ3
ENSG00000228837.2,chr2,154940804,CBX3P6
ENSG00000230991.2,chr2,154966704,AC092625.1
ENSG00000223197.1,chr2,155089488,RNU6-1001P
ENSG00000232982.1,chr2,155263591,MTCO1P45
ENSG00000229701.1,chr2,155264493,MTND2P20
ENSG00000227682.2,chr2,155269884,ATP5F1AP2
ENSG00000233709.1,chr2,155311216,MTND4P28
ENSG00000233039.1,chr2,155312562,MTND5P30
ENSG00000233248.1,chr2,155313699,MTND6P9
ENSG00000229935.1,chr2,155314217,MTCYBP9
ENSG00000206718.1,chr2,155330474,RNU6-546P
ENSG00000286679.1,chr2,155595046,AC073225.1
ENSG00000235548.1,chr2,156033664,HEBP2P1
ENSG00000226383.7,chr2,156133240,LINC01876
ENSG00000282440.1,chr2,156312682,AC074099.1
ENSG00000153234.15,chr2,156333392,NR4A2
ENSG00000115159.16,chr2,156524512,GPD2
ENSG00000283436.1,chr2,156675442,LINC01958
ENSG00000238069.1,chr2,156778039,RPLP0P7
ENSG00000287048.1,chr2,156827216,AC096589.2
ENSG00000286889.1,chr2,156847250,AC096589.1
ENSG00000286530.1,chr2,157041776,AC108057.1
ENSG00000213194.3,chr2,157211193,CDK7P1
ENSG00000136542.9,chr2,157288098,GALNT5
ENSG00000222404.1,chr2,157298982,RN7SKP281
ENSG00000136541.15,chr2,157323172,ERMN
ENSG00000230562.3,chr2,157380069,FAM133DP
ENSG00000115165.10,chr2,157451790,CYTIP
ENSG00000123612.16,chr2,157577816,ACVR1C
ENSG00000234584.1,chr2,157730856,AC019186.1
ENSG00000115170.15,chr2,157806387,ACVR1
ENSG00000270557.1,chr2,157878124,AC013731.1
ENSG00000251980.1,chr2,157912828,RNU6-436P
ENSG00000271320.1,chr2,157918042,AC091488.1
ENSG00000228937.1,chr2,157962149,MTA3P1
ENSG00000212410.1,chr2,157985842,RNU6-932P
ENSG00000007001.13,chr2,158006428,UPP2
ENSG00000231158.1,chr2,158065802,PTP4A1P1
ENSG00000237327.1,chr2,158130972,UPP2-IT1
ENSG00000227480.2,chr2,158201410,CCDC148-AS1
ENSG00000153237.18,chr2,158313913,CCDC148
ENSG00000234890.1,chr2,158422629,HNRNPDLP2
ENSG00000243723.3,chr2,158447314,RN7SL393P
ENSG00000227331.1,chr2,158548824,RPL7AP22
ENSG00000144283.22,chr2,158569916,PKP4
ENSG00000204380.4,chr2,158696670,PKP4-AS1
ENSG00000231675.1,chr2,158703374,AC005042.2
ENSG00000228586.1,chr2,158719839,AC005042.1
ENSG00000163331.12,chr2,158829049,DAPL1
ENSG00000243792.1,chr2,158854166,OR7E89P
ENSG00000286621.1,chr2,158859006,AC064843.1
ENSG00000251491.2,chr2,158862798,OR7E28P
ENSG00000188668.4,chr2,158875156,OR7E90P
ENSG00000222300.1,chr2,158935892,RNU2-21P
ENSG00000213189.5,chr2,159004148,BTF3L4P2
ENSG00000202029.1,chr2,159027089,RNU6-580P
ENSG00000226878.2,chr2,159056432,GSTM3P2
ENSG00000115183.15,chr2,159100650,TANC1
ENSG00000275141.1,chr2,159186868,MIR6888
ENSG00000196151.11,chr2,159261250,WDSUB1
ENSG00000223642.7,chr2,159395502,AC008277.1
ENSG00000270893.1,chr2,159444515,AC008277.2
ENSG00000225369.1,chr2,159462836,CAPZA1P2
ENSG00000123636.18,chr2,159467774,BAZ2B
ENSG00000207117.1,chr2,159536295,Y_RNA
ENSG00000224152.1,chr2,159616189,AC009506.1
ENSG00000230783.1,chr2,159689754,RPS3AP13
ENSG00000226266.6,chr2,159691572,AC009961.1
ENSG00000136536.15,chr2,159741742,MARCHF7
ENSG00000241399.7,chr2,159783442,CD302
ENSG00000287091.1,chr2,159797666,AC009961.3
ENSG00000227055.1,chr2,159813122,AC009961.2
ENSG00000248672.5,chr2,159838280,LY75-CD302
ENSG00000054219.11,chr2,159854056,LY75
ENSG00000153246.13,chr2,159997310,PLA2R1
ENSG00000115221.12,chr2,160149990,ITGB6
ENSG00000285155.1,chr2,160206934,AC092153.1
ENSG00000285373.2,chr2,160264799,LINC02478
ENSG00000153250.20,chr2,160382979,RBMS1
ENSG00000283734.1,chr2,160407846,MIR4785
ENSG00000279844.1,chr2,160849994,AC096656.1
ENSG00000244372.3,chr2,160877698,RN7SL423P
ENSG00000232337.1,chr2,161049576,AC009313.1
ENSG00000224467.1,chr2,161128228,TANK-AS1
ENSG00000136560.14,chr2,161186569,TANK
ENSG00000227403.2,chr2,161246890,LINC01806
ENSG00000235724.10,chr2,161265587,AC009299.2
ENSG00000225813.1,chr2,161282260,AC009299.1
ENSG00000232320.6,chr2,161341071,MXRA7P1
ENSG00000115233.12,chr2,161360071,PSMD14
ENSG00000271924.1,chr2,161409612,RNA5SP108
ENSG00000136535.15,chr2,161421084,TBR1
ENSG00000224076.5,chr2,161423118,AC009487.1
ENSG00000251621.1,chr2,161426394,AC009487.2
ENSG00000280105.1,chr2,161435666,AC009487.3
ENSG00000226121.2,chr2,161504295,AHCTF1P1
ENSG00000238570.1,chr2,161558595,AC092654.1
ENSG00000226946.1,chr2,161569344,AC062022.1
ENSG00000235716.1,chr2,161580711,KRT18P46
ENSG00000288091.1,chr2,161601472,AC062022.2
ENSG00000144290.17,chr2,161704807,SLC4A10
ENSG00000234732.1,chr2,161931332,RPEP5
ENSG00000197635.11,chr2,162033320,DPP4
ENSG00000230918.2,chr2,162075584,DPP4-DT
ENSG00000231445.1,chr2,162077504,TIMM8AP1
ENSG00000224674.1,chr2,162089166,EIF3EP2
ENSG00000233397.3,chr2,162093632,AC008063.1
ENSG00000115263.15,chr2,162147643,GCG
ENSG00000236841.8,chr2,162166492,AC007750.1
ENSG00000078098.14,chr2,162207918,FAP
ENSG00000115267.9,chr2,162292879,IFIH1
ENSG00000115271.11,chr2,162345218,GCA
ENSG00000212312.1,chr2,162496994,RNA5SP109
ENSG00000184611.12,chr2,162605087,KCNH7
ENSG00000237750.2,chr2,162783454,KCNH7-AS1
ENSG00000230282.1,chr2,163152779,RPL7P61
ENSG00000200902.1,chr2,163289046,RNU6-627P
ENSG00000182263.14,chr2,163664704,FIGN
ENSG00000237844.2,chr2,164048068,AC016766.1
ENSG00000226847.1,chr2,164213976,PRPS1P1
ENSG00000229641.1,chr2,164322078,CYP2C56P
ENSG00000115290.10,chr2,164556950,GRB14
ENSG00000277998.1,chr2,164573898,AC107075.1
ENSG00000224331.2,chr2,164687442,AC019181.1
ENSG00000206869.1,chr2,164687710,SNORA70F
ENSG00000082438.18,chr2,164748652,COBLL1
ENSG00000199508.1,chr2,164858489,RNA5SP110
ENSG00000223318.1,chr2,164895727,RNA5SP111
ENSG00000169507.9,chr2,164925856,SLC38A11
ENSG00000236283.5,chr2,165024461,AC019197.1
ENSG00000153253.19,chr2,165145788,SCN3A
ENSG00000233204.1,chr2,165285650,MAPRE1P3
ENSG00000136531.18,chr2,165293652,SCN2A
ENSG00000288089.1,chr2,165435026,AC011303.1
ENSG00000178662.16,chr2,165579527,CSRNP3
ENSG00000115339.14,chr2,165771124,GALNT3
ENSG00000235192.1,chr2,165802430,AC009495.3
ENSG00000229195.1,chr2,165820474,AC009495.1
ENSG00000232411.1,chr2,165836073,AC009495.2
ENSG00000123607.16,chr2,165905663,TTC21B
ENSG00000224490.5,chr2,165941874,TTC21B-AS1
ENSG00000144285.22,chr2,166066928,SCN1A
ENSG00000238813.1,chr2,166123546,Y_RNA
ENSG00000236107.10,chr2,166173980,SCN1A-AS1
ENSG00000222376.1,chr2,166180809,RN7SKP152
ENSG00000169432.18,chr2,166285593,SCN9A
ENSG00000283657.1,chr2,166414609,AC074101.1
ENSG00000136546.16,chr2,166507528,SCN7A
ENSG00000225182.1,chr2,166889693,AC092601.1
ENSG00000163092.21,chr2,167074116,XIRP2
ENSG00000254552.1,chr2,167132430,XIRP2-AS1
ENSG00000228222.1,chr2,167425752,AC073050.1
ENSG00000238357.1,chr2,167631510,RNU7-148P
ENSG00000214211.2,chr2,167714864,CTAGE14P
ENSG00000172318.5,chr2,167871494,B3GALT1
ENSG00000235335.3,chr2,167877968,B3GALT1-AS1
ENSG00000198648.11,chr2,168100808,STK39
ENSG00000238259.1,chr2,168232070,PHF5GP
ENSG00000241074.3,chr2,168451465,RN7SL813P
ENSG00000265694.1,chr2,168582980,MIR4774
ENSG00000199348.1,chr2,168606443,RNU6-766P
ENSG00000172292.15,chr2,168615692,CERS6
ENSG00000227617.9,chr2,168779456,CERS6-AS1
ENSG00000163072.16,chr2,168826026,NOSTRIN
ENSG00000152253.9,chr2,168873752,SPC25
ENSG00000152254.11,chr2,168905646,G6PC2
ENSG00000073734.10,chr2,168973411,ABCB11
ENSG00000073737.17,chr2,169080478,DHRS9
ENSG00000235321.1,chr2,169100976,AC007556.1
ENSG00000235995.1,chr2,169115438,UBE2V1P6
ENSG00000081479.15,chr2,169244822,LRP2
ENSG00000163093.12,chr2,169493068,BBS5
ENSG00000251569.1,chr2,169502701,AC093899.2
ENSG00000239474.7,chr2,169517980,KLHL41
ENSG00000138399.18,chr2,169551192,FASTKD1
ENSG00000229827.1,chr2,169577558,AC093899.1
ENSG00000138398.17,chr2,169612874,PPIG
ENSG00000226072.1,chr2,169659744,AC016772.1
ENSG00000154479.13,chr2,169669915,CCDC173
ENSG00000144362.12,chr2,169698081,PHOSPHO2
ENSG00000206961.1,chr2,169727938,AC009967.1
ENSG00000213160.10,chr2,169735738,KLHL23
ENSG00000231550.1,chr2,169767992,PTCHD3P2
ENSG00000214369.2,chr2,169790489,CYB5AP2
ENSG00000138385.16,chr2,169801998,SSB
ENSG00000138382.15,chr2,169817506,METTL5
ENSG00000144357.18,chr2,169955792,UBR3
ENSG00000227176.1,chr2,170077759,NSA2P5
ENSG00000252807.1,chr2,170120047,RNU6-1006P
ENSG00000231898.9,chr2,170370324,MYO3B-AS1
ENSG00000071909.19,chr2,170416658,MYO3B
ENSG00000214821.4,chr2,170601945,HMGB1P4
ENSG00000213981.8,chr2,170667874,AC007277.1
ENSG00000275414.1,chr2,170690653,AC007277.2
ENSG00000222033.1,chr2,170713509,LINC01124
ENSG00000204335.4,chr2,170716708,SP5
ENSG00000128692.8,chr2,170752296,EIF2S2P4
ENSG00000234350.5,chr2,170757019,AC007405.1
ENSG00000239467.6,chr2,170772804,AC007405.3
ENSG00000222509.1,chr2,170783219,Y_RNA
ENSG00000204334.7,chr2,170791378,ERICH2
ENSG00000235934.2,chr2,170816362,AC007405.2
ENSG00000286611.1,chr2,170820680,AC007405.4
ENSG00000128683.14,chr2,170837182,GAD1
ENSG00000286115.1,chr2,170902633,AC010092.1
ENSG00000115806.13,chr2,170947797,GORASP2
ENSG00000198586.14,chr2,171111068,TLK1
ENSG00000224553.1,chr2,171375104,RPS26P20
ENSG00000123600.20,chr2,171376104,METTL8
ENSG00000115827.14,chr2,171459634,DCAF17
ENSG00000228507.1,chr2,171491676,DAP3P2
ENSG00000234061.1,chr2,171493000,AC007969.1
ENSG00000233762.3,chr2,171517493,RPS15P4
ENSG00000071967.12,chr2,171540188,CYBRD1
ENSG00000233934.2,chr2,171587176,RPL21P38
ENSG00000077380.16,chr2,171718784,DYNC1I2
ENSG00000252779.1,chr2,171856618,RNU6-182P
ENSG00000115840.14,chr2,171891632,SLC25A12
ENSG00000128708.13,chr2,171953067,HAT1
ENSG00000172878.14,chr2,172041186,METAP1D
ENSG00000144355.15,chr2,172087208,DLX1
ENSG00000115844.11,chr2,172101169,DLX2
ENSG00000236651.1,chr2,172106494,DLX2-DT
ENSG00000288048.1,chr2,172235726,AC104088.3
ENSG00000232555.2,chr2,172253873,AC104088.1
ENSG00000286557.1,chr2,172326921,AC104088.2
ENSG00000278924.1,chr2,172423990,AC078883.3
ENSG00000226963.1,chr2,172428188,AC078883.2
ENSG00000232788.1,chr2,172465142,ITGA6-AS1
ENSG00000091409.15,chr2,172466906,ITGA6
ENSG00000225205.5,chr2,172518718,AC078883.1
ENSG00000199866.1,chr2,172558202,Y_RNA
ENSG00000152256.14,chr2,172582021,PDK1
ENSG00000230104.1,chr2,172674555,AC018712.1
ENSG00000239041.1,chr2,172691350,AC018712.2
ENSG00000228016.1,chr2,172706674,RAPGEF4-AS1
ENSG00000232292.1,chr2,172894073,ALDH7A1P2
ENSG00000091428.18,chr2,172894084,RAPGEF4
ENSG00000091436.17,chr2,173171725,MAP3K20
ENSG00000238133.6,chr2,173224241,MAP3K20-AS1
ENSG00000231735.1,chr2,173298070,RPS2P18
ENSG00000236391.3,chr2,173347214,AC092573.1
ENSG00000144354.14,chr2,173361908,CDCA7
ENSG00000213148.3,chr2,173431580,JPT1P1
ENSG00000236832.1,chr2,173478198,CBY1P1
ENSG00000226131.1,chr2,173486114,PPIAP66
ENSG00000237016.1,chr2,173575726,AC013410.1
ENSG00000237617.1,chr2,173706048,AC013410.2
ENSG00000270460.1,chr2,173811234,AC106900.1
ENSG00000234415.1,chr2,173872059,RPL5P7
ENSG00000172845.17,chr2,173923276,SP3
ENSG00000271151.1,chr2,173968884,AC016737.1
ENSG00000273258.1,chr2,174012416,AC016737.2
ENSG00000260868.1,chr2,174026222,LINC01960
ENSG00000235414.3,chr2,174043444,RPSAP24
ENSG00000138430.16,chr2,174160523,OLA1
ENSG00000270799.1,chr2,174172308,AC013467.1
ENSG00000243770.3,chr2,174240300,RN7SL65P
ENSG00000201088.1,chr2,174264930,Y_RNA
ENSG00000227180.1,chr2,174300140,LRRC2P1
ENSG00000237804.1,chr2,174310494,HNRNPA1P39
ENSG00000231453.1,chr2,174328335,LINC01305
ENSG00000280414.1,chr2,174336002,AC018470.1
ENSG00000217236.2,chr2,174336727,SP9
ENSG00000138433.16,chr2,174371867,CIR1
ENSG00000144306.15,chr2,174412652,SCRN3
ENSG00000163328.14,chr2,174459332,GPR155
ENSG00000226853.3,chr2,174487883,AC010894.1
ENSG00000179997.8,chr2,174502132,RPA3P1
ENSG00000279884.1,chr2,174545860,AC010894.4
ENSG00000206965.1,chr2,174558019,RNU6-5P
ENSG00000237798.1,chr2,174581476,AC010894.3
ENSG00000115935.18,chr2,174621244,WIPF1
ENSG00000236449.2,chr2,174661930,AC010894.2
